"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"EIF2AK1",6.46886118014128e-141,0.389701814422552,0.569,0.179,2.36766788054351e-136,"1","EIF2AK1"
"ATP5MC1",6.77944151848279e-141,0.453185842314288,0.607,0.201,2.48134339017989e-136,"1","ATP5MC1"
"ZXDC",7.36565221603268e-141,0.699718535888887,0.257,0.043,2.69590236759012e-136,"1","ZXDC"
"NUDT16",8.29002034786424e-141,1.13358120833086,0.25,0.042,3.03423034752179e-136,"1","NUDT16"
"ARPC5L",1.2665538020745e-140,0.489571383462128,0.773,0.295,4.63571357097289e-136,"1","ARPC5L"
"DNAJA21",1.41353518193704e-140,0.478647328202076,0.793,0.307,5.17368011940774e-136,"1","DNAJA2"
"R3HDM2",1.42102260921171e-140,0.420479953460977,0.446,0.12,5.20108485197577e-136,"1","R3HDM2"
"DHX40",1.98172891932935e-140,0.376435978012454,0.435,0.115,7.25332601763734e-136,"1","DHX40"
"MRPS5",1.98707481808722e-140,0.316655028858317,0.537,0.164,7.27289254168103e-136,"1","MRPS5"
"LRRC47",2.39327991076076e-140,0.540041076389225,0.335,0.073,8.75964380137546e-136,"1","LRRC47"
"COX6B1",3.13281235268818e-140,0.822422666302728,0.913,0.522,1.1466406492074e-135,"1","COX6B1"
"BLMH",3.35479474570903e-140,0.738208585754162,0.307,0.062,1.22788842487696e-135,"1","BLMH"
"CANX",4.15150069246903e-140,0.825273847043993,0.902,0.455,1.51949076845059e-135,"1","CANX"
"CHTOP",4.2463225595744e-140,0.368386965446772,0.586,0.186,1.55419652002983e-135,"1","CHTOP"
"RBM39",5.25620739666721e-140,0.920582657636153,0.969,0.636,1.92382446925417e-135,"1","RBM39"
"PRPF31",6.20665287130376e-140,0.370154314361762,0.507,0.147,2.27169701742589e-135,"1","PRPF31"
"THAP1",8.61829559821574e-140,0.311783491507469,0.425,0.111,3.15438237190294e-135,"1","THAP1"
"CCDC1861",9.44774435201797e-140,0.403007036271129,0.759,0.284,3.4579689102821e-135,"1","CCDC186"
"FAM126A",1.05711368385776e-139,0.677141342893424,0.453,0.125,3.8691417942878e-135,"1","FAM126A"
"UACA",1.208057005728e-139,1.10962292152318,0.302,0.062,4.42160944666504e-135,"1","UACA"
"TANC2",1.31406186958425e-139,0.921939156254636,0.335,0.074,4.8095978488653e-135,"1","TANC2"
"ATP2B4",1.33883632925471e-139,0.394574714710301,0.505,0.147,4.90027484870517e-135,"1","ATP2B4"
"HRH1",1.44776916183927e-139,1.68217187750567,0.254,0.044,5.2989799092479e-135,"1","HRH1"
"TMCC1",1.47206362897916e-139,0.94052969021941,0.264,0.047,5.38790008842661e-135,"1","TMCC1"
"KIAA1191",1.51537672370522e-139,0.379298300926476,0.455,0.124,5.54643034643346e-135,"1","KIAA1191"
"SLC35B2",1.51587908754115e-139,0.579442041063737,0.37,0.087,5.54826904830935e-135,"1","SLC35B2"
"ITGA5",1.75339410234325e-139,0.755759608838233,0.592,0.194,6.41759775398652e-135,"1","ITGA5"
"METTL26",1.89690052527794e-139,0.466042422926619,0.738,0.272,6.94284561256979e-135,"1","METTL26"
"THAP4",2.10156738803859e-139,0.726766837697314,0.288,0.055,7.69194679696005e-135,"1","THAP4"
"SPAG7",2.36504273841519e-139,0.35528074836449,0.588,0.189,8.65629292687345e-135,"1","SPAG7"
"UBE2H",2.88349797852915e-139,0.689311906105624,0.766,0.297,1.05538909512145e-134,"1","UBE2H"
"MAD2L2",3.77872490315739e-139,0.373084111635121,0.513,0.153,1.38305110180464e-134,"1","MAD2L2"
"WIPF2",4.33244686896852e-139,0.443970565109557,0.521,0.156,1.58571887851117e-134,"1","WIPF2"
"TBL2",4.57667806810859e-139,0.966952790835458,0.285,0.055,1.67510993970843e-134,"1","TBL2"
"GFOD2",4.85743169036711e-139,0.626015475778542,0.275,0.05,1.77786857299127e-134,"1","GFOD2"
"ODR4",5.27804675262992e-139,0.347578701789494,0.476,0.134,1.93181789193008e-134,"1","ODR4"
"ZCCHC3",5.87168171075265e-139,0.625225465055832,0.301,0.06,2.14909422295258e-134,"1","ZCCHC3"
"AP3S2",7.53487768841028e-139,0.585048810683161,0.375,0.091,2.75784058273504e-134,"1","AP3S2"
"PITPNA-AS1",9.19322523879445e-139,0.590735676983241,0.254,0.043,3.36481236965116e-134,"1","PITPNA-AS1"
"GNG10",1.23687616802324e-138,0.407841609893702,0.66,0.22,4.52709046258187e-134,"1","GNG10"
"ARFIP2",1.85155139278326e-138,0.630506244732545,0.438,0.118,6.776863252726e-134,"1","ARFIP2"
"MRPL30",1.96261571557632e-138,0.577414943179662,0.267,0.048,7.18336978058091e-134,"1","MRPL30"
"MOGS",2.17477917302766e-138,0.405536544001639,0.389,0.097,7.95990925119853e-134,"1","MOGS"
"SEC23IP",2.59266556857138e-138,0.631651337821372,0.418,0.109,9.4894152475281e-134,"1","SEC23IP"
"CAVIN1",2.82424968689072e-138,0.699731845635619,0.494,0.146,1.03370362789887e-133,"1","CAVIN1"
"ABCF2",3.41276649726409e-138,0.443052420928168,0.298,0.059,1.24910666566363e-133,"1","ABCF2"
"SAMD8",3.6553243091196e-138,0.499662010485738,0.515,0.154,1.33788525038086e-133,"1","SAMD8"
"ATG9A",3.7257411273597e-138,0.576327180565174,0.374,0.091,1.36365851002493e-133,"1","ATG9A"
"RAC3",3.74761758784705e-138,0.898767012907735,0.252,0.043,1.3716655133279e-133,"1","RAC3"
"TASOR2",4.24395602409071e-138,0.307520088681447,0.494,0.143,1.55333034437744e-133,"1","TASOR2"
"MYCBP",4.4946419200792e-138,0.620189398505864,0.307,0.063,1.64508388916819e-133,"1","MYCBP"
"ETFRF1",4.61709740307046e-138,0.47676217400141,0.333,0.073,1.68990382049782e-133,"1","ETFRF1"
"PHB2",5.33394015383541e-138,0.5860336762723,0.809,0.326,1.9522754357053e-133,"1","PHB2"
"RAI1",6.30130594294109e-138,0.979211184662125,0.256,0.044,2.30634098817587e-133,"1","RAI1"
"PES1",6.43121692217538e-138,0.916802101732717,0.263,0.047,2.35388970568541e-133,"1","PES1"
"EEA1",6.65098311327265e-138,0.327648147624192,0.434,0.115,2.43432632928892e-133,"1","EEA1"
"PLEKHF2",7.55936687408139e-138,0.40732551902274,0.505,0.148,2.76680386958253e-133,"1","PLEKHF2"
"LIN7B",9.65536494096776e-138,0.839054696513685,0.258,0.045,3.53396012204361e-133,"1","LIN7B"
"NR2C1",1.04528549553833e-137,0.454066661230416,0.359,0.083,3.82584944221985e-133,"1","NR2C1"
"FIP1L11",1.10043398742813e-137,0.282607540105995,0.566,0.177,4.02769843738571e-133,"1","FIP1L1"
"ZDHHC9",1.26132563568537e-137,0.714047475838043,0.356,0.083,4.61657795917201e-133,"1","ZDHHC9"
"GLIS2",1.95932085872012e-137,1.49143020913313,0.255,0.045,7.17131027500152e-133,"1","GLIS2"
"IFI27",2.20866897090303e-137,1.76456312181465,0.26,0.048,8.08394930040217e-133,"1","IFI27"
"PRELID2",2.410588354447e-137,0.815568683053148,0.28,0.053,8.82299443611146e-133,"1","PRELID2"
"LOXL1",2.87601744247059e-137,1.25467920805002,0.276,0.052,1.05265114411866e-132,"1","LOXL1"
"TMEM43",2.90917660413817e-137,0.431340409187405,0.499,0.146,1.06478772888061e-132,"1","TMEM43"
"TXN",4.76941565266948e-137,0.750355161984676,0.944,0.658,1.74565382303356e-132,"1","TXN"
"POLR1D",5.07680086442857e-137,0.804163275878591,0.895,0.485,1.8581598843895e-132,"1","POLR1D"
"B4GALT3",5.07828076792046e-137,0.394282566394753,0.444,0.122,1.85870154386657e-132,"1","B4GALT3"
"HBEGF",7.01089460539767e-137,0.663497261905467,0.439,0.123,2.5660575345216e-132,"1","HBEGF"
"FAM126B",7.36084951021103e-137,0.376724823757242,0.436,0.118,2.69414452923234e-132,"1","FAM126B"
"DYNC1I2",7.50131816015662e-137,0.365487818486896,0.541,0.167,2.74555745979892e-132,"1","DYNC1I2"
"KDM5C",8.37470376011911e-137,0.405305086350725,0.51,0.151,3.0652253232412e-132,"1","KDM5C"
"BROX1",1.18146431167317e-136,0.294115276325812,0.6,0.193,4.32427752715495e-132,"1","BROX"
"UTP4",2.05766556851811e-136,0.667937244301102,0.263,0.047,7.53126174733314e-132,"1","UTP4"
"ZBTB33",2.32212785398885e-136,0.797234977071782,0.284,0.055,8.49922015838459e-132,"1","ZBTB33"
"GNL3",2.82654979696659e-136,0.464158890583356,0.599,0.198,1.03454549118774e-131,"1","GNL3"
"EIF4H",2.99002649302823e-136,0.698803639565878,0.879,0.391,1.09437959671326e-131,"1","EIF4H"
"HAGH",3.13919696029853e-136,0.294183488627552,0.537,0.165,1.14897747943887e-131,"1","HAGH"
"PIGS",4.76026822465831e-136,0.427259823678173,0.326,0.071,1.74230577290719e-131,"1","PIGS"
"METTL2B",4.82762336586612e-136,0.444741596771048,0.277,0.052,1.76695842814066e-131,"1","METTL2B"
"HAX1",5.33013779315267e-136,0.414450245976202,0.709,0.258,1.95088373367181e-131,"1","HAX1"
"CUL4B",8.41324499805697e-136,0.491045131806896,0.365,0.088,3.07933180173883e-131,"1","CUL4B"
"WDR60",8.71594346206895e-136,0.758954220040323,0.365,0.088,3.19012246655186e-131,"1","WDR60"
"NMRAL1",1.16341145438077e-135,0.47330249130572,0.303,0.062,4.25820226417905e-131,"1","NMRAL1"
"CHD4",1.54083669504736e-135,0.48981590435463,0.697,0.247,5.63961638754285e-131,"1","CHD4"
"EIF4A2",1.70876502370526e-135,0.840989395232747,0.966,0.63,6.25425086326364e-131,"1","EIF4A2"
"ANKRD39",2.1391200977877e-135,0.532479581290426,0.336,0.077,7.82939346991278e-131,"1","ANKRD39"
"TMC8",2.18720736565077e-135,0.401069311633008,0.273,0.05,8.00539767901839e-131,"1","TMC8"
"DUSP8",2.46589404518792e-135,0.362381139868882,0.383,0.096,9.02541879479229e-131,"1","DUSP8"
"RAD9A",3.06403404059318e-135,0.87307676966227,0.287,0.057,1.12146709919751e-130,"1","RAD9A"
"EMC10",3.09342611253036e-135,0.476645422740592,0.508,0.154,1.13222489144724e-130,"1","EMC10"
"BRCC3",3.2861207514681e-135,0.67000598820875,0.253,0.044,1.20275305624484e-130,"1","BRCC3"
"RMC1",4.4623049649148e-135,0.292075975720071,0.288,0.057,1.63324824020847e-130,"1","RMC1"
"INSIG2",5.00298170467967e-135,0.749220492929308,0.668,0.252,1.83114133372981e-130,"1","INSIG2"
"PID1",1.09445564241737e-134,0.608434682330584,0.28,0.054,4.00581709681182e-130,"1","PID1"
"SUMO2",1.34171548223072e-134,0.589122621959376,0.965,0.802,4.91081283651265e-130,"1","SUMO2"
"UCK2",1.51771948810688e-134,1.1899347510037,0.266,0.05,5.55500509841999e-130,"1","UCK2"
"UBTD2",1.5478133427097e-134,0.792638415378712,0.343,0.079,5.66515161565177e-130,"1","UBTD2"
"PPARD",1.71531460014954e-134,1.08786710566793,0.281,0.055,6.27822296800732e-130,"1","PPARD"
"ATP5ME",1.75876076368209e-134,0.665117752212415,0.852,0.38,6.43724027115281e-130,"1","ATP5ME"
"SEH1L",3.34688964831542e-134,0.45481326498382,0.306,0.064,1.22499508017993e-129,"1","SEH1L"
"SEC24C",3.64173506916447e-134,0.438028481724675,0.374,0.092,1.33291145266489e-129,"1","SEC24C"
"AMZ2",5.71475531467591e-134,0.412691205245125,0.367,0.089,2.09165759272453e-129,"1","AMZ2"
"PUM21",5.75124404982457e-134,0.287302555624072,0.56,0.176,2.10501283467629e-129,"1","PUM2"
"SLC8B1",5.76855059002244e-134,1.25465772293635,0.288,0.058,2.11134720145411e-129,"1","SLC8B1"
"DNAJC13",7.20419367653776e-134,0.640473025948177,0.347,0.081,2.63680692754958e-129,"1","DNAJC13"
"PREP",7.31021949939439e-134,0.667984786128281,0.254,0.045,2.67561343897334e-129,"1","PREP"
"TIMM22",7.98794052023415e-134,0.396813649386727,0.325,0.072,2.9236661098109e-129,"1","TIMM22"
"AKAP12",9.10140937943425e-134,1.28786378019183,0.406,0.114,3.33120684696673e-129,"1","AKAP12"
"VTI1B",1.02734531476098e-133,0.35576945402713,0.64,0.219,3.76018658655667e-129,"1","VTI1B"
"LAMTOR5",1.07688504236568e-133,0.758049213894165,0.91,0.496,3.94150694356261e-129,"1","LAMTOR5"
"STAU2",1.2791805956727e-133,0.680153966567903,0.27,0.051,4.68192889822163e-129,"1","STAU2"
"RAB6A",1.51338048225663e-133,0.407123449799143,0.713,0.255,5.53912390310749e-129,"1","RAB6A"
"CDC42BPB",1.59929999092496e-133,1.12076619381016,0.309,0.066,5.85359789678444e-129,"1","CDC42BPB"
"TENT5A",1.62394482459173e-133,0.594540239210776,0.549,0.177,5.94380045248819e-129,"1","TENT5A"
"UNC45A",1.77864904478535e-133,0.57055106497775,0.367,0.09,6.51003336881887e-129,"1","UNC45A"
"SIKE1",1.78974616940044e-133,0.270821442537951,0.593,0.195,6.55064995462256e-129,"1","SIKE1"
"TCF20",1.99605728343759e-133,0.497283616411953,0.291,0.059,7.30576926310994e-129,"1","TCF20"
"ECH1",2.3216584460682e-133,0.715890903652734,0.751,0.315,8.49750207845421e-129,"1","ECH1"
"SLC9A7",2.80473141084917e-133,0.741872796388825,0.263,0.048,1.02655974368491e-128,"1","SLC9A7"
"NBDY",3.02710169633569e-133,0.528091676624209,0.75,0.291,1.10794949187583e-128,"1","NBDY"
"MRPS21",3.71013785985155e-133,0.278985444396482,0.629,0.212,1.35794755808427e-128,"1","MRPS21"
"LNPK",5.49034234003726e-133,0.514253962494875,0.451,0.127,2.00952019987704e-128,"1","LNPK"
"AC010642.2",7.57277089848759e-133,0.269142520136403,0.514,0.157,2.77170987655544e-128,"1","AC010642.2"
"MRPL18",1.06655181763779e-132,0.510451462520504,0.774,0.309,3.90368630773607e-128,"1","MRPL18"
"PRPF8",1.28929535659364e-132,0.358242558569239,0.665,0.233,4.71894993466837e-128,"1","PRPF8"
"RIT1",1.75689671579766e-132,0.286045478705319,0.657,0.225,6.43041766949102e-128,"1","RIT1"
"ENO1",1.7989607204816e-132,0.745121590897346,0.967,0.747,6.58437613303472e-128,"1","ENO1"
"EXOSC7",1.83029086140692e-132,0.386195886896808,0.427,0.116,6.69904758183547e-128,"1","EXOSC7"
"COX7B",1.85284020272511e-132,0.793727534064737,0.909,0.521,6.78158042599417e-128,"1","COX7B"
"RAD23B",1.99135778640754e-132,0.474559897223233,0.739,0.275,7.28856863403024e-128,"1","RAD23B"
"ILF3",2.00886371130737e-132,0.279180949258945,0.743,0.269,7.35264206975611e-128,"1","ILF3"
"AC005261.1",3.24845424646789e-132,0.70537065441759,0.435,0.122,1.18896673874971e-127,"1","AC005261.1"
"MRPS2",3.39382631064133e-132,0.317507288937526,0.482,0.14,1.24217436795783e-127,"1","MRPS2"
"NELFE",3.42794909900454e-132,0.373644993573672,0.498,0.15,1.25466364972665e-127,"1","NELFE"
"CDK5RAP3",3.74250145621472e-132,0.552170938805491,0.415,0.111,1.36979295798915e-127,"1","CDK5RAP3"
"PNKP",4.02504191881277e-132,0.414174284261651,0.385,0.097,1.47320559270466e-127,"1","PNKP"
"TRIB2",4.73974761111369e-132,0.93385347177979,0.281,0.056,1.73479502314372e-127,"1","TRIB2"
"PWWP2B",7.46066850219806e-132,0.692337077694696,0.26,0.048,2.73067927848951e-127,"1","PWWP2B"
"SNX4",9.11914459165884e-132,0.389052945390771,0.373,0.093,3.33769811199305e-127,"1","SNX4"
"PVT1",9.84711397273139e-132,0.582971050488466,0.408,0.109,3.60414218515941e-127,"1","PVT1"
"KRR11",1.07231454777324e-131,0.415193782951186,0.764,0.291,3.92477847630483e-127,"1","KRR1"
"HTRA2",1.44103488210201e-131,0.277574533816491,0.387,0.098,5.27433177198156e-127,"1","HTRA2"
"JMJD6",1.50128782397943e-131,0.460119168117095,0.751,0.286,5.4948635645471e-127,"1","JMJD6"
"OSBP",2.16134227727087e-131,0.26993443774768,0.585,0.189,7.91072886903911e-127,"1","OSBP"
"DMWD",2.21240689456175e-131,0.916259250370809,0.298,0.063,8.09763047478547e-127,"1","DMWD"
"LINC01003",2.45923592761042e-131,0.795441177678634,0.25,0.044,9.00104941864689e-127,"1","LINC01003"
"MAP2K4",2.53010250977088e-131,0.515755560727565,0.299,0.062,9.26042819601241e-127,"1","MAP2K4"
"LSM7",2.81275692002349e-131,0.46108393055625,0.79,0.311,1.0294971602978e-126,"1","LSM7"
"TWSG1",3.24009633507914e-131,0.561796259844504,0.432,0.118,1.18590765960231e-126,"1","TWSG1"
"NUP42",4.33542427841723e-131,0.263192357212372,0.362,0.088,1.58680864014349e-126,"1","NUP42"
"AGA",4.91540421989283e-131,0.6707374527467,0.276,0.054,1.79908709852298e-126,"1","AGA"
"UBE2M",4.92373568228165e-131,0.692501826595487,0.855,0.409,1.80213649707191e-126,"1","UBE2M"
"HDAC3",5.16476380608835e-131,0.322465700242016,0.576,0.189,1.8903552006664e-126,"1","HDAC3"
"CALM2",5.82305680208365e-131,0.772474182949875,0.964,0.686,2.13129702013064e-126,"1","CALM2"
"UAP1",6.26231878943678e-131,0.408946223306836,0.543,0.172,2.29207130012176e-126,"1","UAP1"
"VPS41",7.71077482977521e-131,0.559182985929377,0.302,0.064,2.82222069544602e-126,"1","VPS41"
"PRR13",8.25991468473379e-131,0.403305346932344,0.758,0.291,3.02321137375941e-126,"1","PRR13"
"MPDU1",8.69652240285102e-131,0.770548317884737,0.336,0.079,3.1830141646675e-126,"1","MPDU1"
"MRPL28",9.71258806596879e-131,0.351912613176357,0.535,0.167,3.55490435802523e-126,"1","MRPL28"
"GOLM1",1.1491856872986e-130,1.2536361386567,0.29,0.061,4.20613453408162e-126,"1","GOLM1"
"SNRNP27",1.37226802991891e-130,0.29154470875578,0.552,0.175,5.0226382163062e-126,"1","SNRNP27"
"BPGM",1.37448762082945e-130,0.593320096906331,0.458,0.134,5.03076214099787e-126,"1","BPGM"
"NUP88",1.56522073685755e-130,0.291792044534838,0.297,0.061,5.72886441897231e-126,"1","NUP88"
"UQCRC2",1.75470903571324e-130,0.464943113369921,0.761,0.298,6.42241054161403e-126,"1","UQCRC2"
"PSTPIP2",1.83094023976196e-130,0.702146356745832,0.299,0.063,6.70142437155274e-126,"1","PSTPIP2"
"PEF1",1.86599771714659e-130,0.263128711907754,0.387,0.098,6.82973824452823e-126,"1","PEF1"
"TMEM109",2.3839632935749e-130,0.426707461979262,0.475,0.141,8.72554405081349e-126,"1","TMEM109"
"SAMD4B",3.16724670968151e-130,0.464571634014234,0.592,0.197,1.15924396821053e-125,"1","SAMD4B"
"VKORC1L1",3.51853606917203e-130,0.811612335909248,0.308,0.067,1.28781938667765e-125,"1","VKORC1L1"
"NF1",3.86952486623626e-130,0.330837633173504,0.523,0.161,1.41628479629113e-125,"1","NF1"
"TRAPPC2L",3.96653416825063e-130,0.289513019006325,0.515,0.16,1.45179117092141e-125,"1","TRAPPC2L"
"WDR13",4.48161933707429e-130,0.732537533142461,0.365,0.091,1.64031749356256e-125,"1","WDR13"
"SLAMF9",4.70710698618942e-130,0.821603251237203,0.311,0.069,1.72284822801519e-125,"1","SLAMF9"
"SEL1L",4.71539026731731e-130,0.671963671401161,0.656,0.242,1.72587999174081e-125,"1","SEL1L"
"SERBP1",5.31839483315173e-130,0.785267760197505,0.938,0.541,1.94658569288186e-125,"1","SERBP1"
"BNIP3",9.2744852278069e-130,0.647932426160839,0.813,0.339,3.3945543382296e-125,"1","BNIP3"
"JKAMP",9.31308134417017e-130,0.480255089404068,0.426,0.118,3.40868090277972e-125,"1","JKAMP"
"GTF2I",9.53817113735979e-130,0.451489051595405,0.767,0.296,3.49106601798506e-125,"1","GTF2I"
"SUCO",9.5995146606717e-130,0.296607971043603,0.675,0.237,3.51351836095245e-125,"1","SUCO"
"SENP5",1.15332494560022e-129,0.336533137007089,0.458,0.131,4.22128463339135e-125,"1","SENP5"
"THUMPD3",1.19715731389176e-129,0.625272339814098,0.374,0.096,4.38171548457523e-125,"1","THUMPD3"
"PCMT1",2.32504985511022e-129,0.395404163602625,0.761,0.293,8.50991497468893e-125,"1","PCMT1"
"GPR137",3.37415768755094e-129,0.624516522387318,0.272,0.053,1.23497545522052e-124,"1","GPR137"
"GINM1",4.03705461136647e-129,0.304119720935752,0.617,0.206,1.47760235830624e-124,"1","GINM1"
"ABCF3",4.12110419312911e-129,0.498431411786127,0.312,0.069,1.50836534572718e-124,"1","ABCF3"
"NME4",4.14588442365077e-129,0.633478362239126,0.485,0.149,1.51743515790042e-124,"1","NME4"
"GARS",5.51427852756147e-129,0.540340862372889,0.64,0.23,2.01828108387277e-124,"1","GARS"
"PSD4",5.90856888714002e-129,0.554643864673705,0.26,0.049,2.16259529838212e-124,"1","PSD4"
"COASY",6.33742865061e-129,0.704099711389998,0.331,0.077,2.31956226040976e-124,"1","COASY"
"SELENOO",6.36519751895388e-129,0.911274141381096,0.27,0.053,2.32972594391231e-124,"1","SELENOO"
"DBI",7.83071838780479e-129,0.878683076178426,0.874,0.447,2.86612123712043e-124,"1","DBI"
"NFYB",7.99151863831453e-129,0.274909702489084,0.37,0.092,2.9249757368095e-124,"1","NFYB"
"RNPS1",8.15580839373679e-129,0.421062114331701,0.819,0.327,2.9851074301916e-124,"1","RNPS1"
"ATP5F1A",8.84818658461468e-129,0.50334531090332,0.768,0.305,3.23852477183482e-124,"1","ATP5F1A"
"DERL1",1.02137326231478e-128,0.594443431941646,0.813,0.34,3.73832827739832e-124,"1","DERL1"
"MT1E",1.0823565805987e-128,0.60806393288737,0.541,0.182,3.96153332064929e-124,"1","MT1E"
"SSB",1.27859539809901e-128,0.589699808077694,0.824,0.356,4.67978701658219e-124,"1","SSB"
"C15orf48",1.56346989666029e-128,1.39757883592811,0.587,0.226,5.72245616876633e-124,"1","C15orf48"
"COPB1",1.79692046880471e-128,0.492544959117468,0.759,0.296,6.57690860787211e-124,"1","COPB1"
"CMPK1",2.52602935465812e-128,0.562683868273022,0.801,0.335,9.24552004098417e-124,"1","CMPK1"
"ARPP19",2.73561074181989e-128,0.624416633308283,0.87,0.408,1.0012608876135e-123,"1","ARPP19"
"HIKESHI",3.00277978715884e-128,0.332965795883418,0.458,0.132,1.09904742989801e-123,"1","HIKESHI"
"ATG3",3.51045220284685e-128,0.324257110583829,0.653,0.231,1.28486061076398e-123,"1","ATG3"
"RALA",3.78497891474052e-128,0.707153014904308,0.884,0.441,1.38534013258418e-123,"1","RALA"
"NBR1",3.7958446312741e-128,0.305522028364248,0.391,0.102,1.38931709349264e-123,"1","NBR1"
"IFRD1",6.73646455083408e-128,0.568261624301609,0.779,0.312,2.46561339025078e-123,"1","IFRD1"
"MBD2",7.83302942264645e-128,0.53396093838081,0.793,0.328,2.86696709898283e-123,"1","MBD2"
"CEBPB",8.72625496346477e-128,0.759235704661335,0.908,0.437,3.19389657917774e-123,"1","CEBPB"
"PABPN1",1.09464156050931e-127,0.588066142179729,0.774,0.301,4.00649757562011e-123,"1","PABPN1"
"PDXK",1.29155920761282e-127,0.630923061000463,0.781,0.328,4.72723585578369e-123,"1","PDXK"
"ASCC1",1.53896708192235e-127,0.475605894317043,0.304,0.066,5.63277341654399e-123,"1","ASCC1"
"NDUFAF2",1.63138270592082e-127,0.565788333063497,0.318,0.072,5.9710238419408e-123,"1","NDUFAF2"
"TCEAL3",2.19064342429635e-127,0.533317163281022,0.458,0.136,8.01797399726706e-123,"1","TCEAL3"
"AEN",2.20537911502456e-127,0.712732587422667,0.311,0.07,8.07190809890138e-123,"1","AEN"
"CRIPT",2.31990518497736e-127,0.278836143866807,0.605,0.205,8.49108496753564e-123,"1","CRIPT"
"RWDD1",2.61681866658939e-127,0.521392666288801,0.834,0.361,9.57781800158384e-123,"1","RWDD1"
"NOP2",3.61451215054602e-127,0.439485508521755,0.296,0.063,1.32294759222135e-122,"1","NOP2"
"NAA15",5.47958960078635e-127,0.348107869239462,0.39,0.103,2.00558458978381e-122,"1","NAA15"
"DUSP12",5.54797949197358e-127,0.271958673165822,0.35,0.085,2.03061597385725e-122,"1","DUSP12"
"AZIN1",6.89207802396053e-127,0.466200351888349,0.734,0.279,2.52256947754979e-122,"1","AZIN1"
"RPUSD3",7.17570544080867e-127,0.642852142304961,0.251,0.047,2.62637994839038e-122,"1","RPUSD3"
"PPP1CC",8.04288799724556e-127,0.430018589969231,0.785,0.314,2.94377743587185e-122,"1","PPP1CC"
"ZBTB17",8.99165211818009e-127,0.657647546325505,0.314,0.07,3.2910345917751e-122,"1","ZBTB17"
